"X","Y","iX","piX","h2X","se_h2X","tX","se_tX","axy","se_axy","pval_axy","iY","piY","h2Y","se_h2Y","tY","se_tY","ayx","se_ayx","pval_ayx"
"30880_irnt","C3_BREAST_3",1.36725755052303,0.000136830532559094,0.159748175009227,0.019664028375348,0.130843494416405,0.0291266325633125,-0.00217498217737132,0.0193578355345371,0.910540600288488,1.01815070683645,6.19756901976974e-05,0.0125043149932954,0.00293269970987883,0.0575078507079237,0.0577826442072347,-0.33276016620439,0.202611029900908,0.100515506155746
"30880_irnt","48_irnt",1.3832068970509,0.000124967506611835,0.146196164107498,0.0207170063774676,0.0174464922981924,0.0609842585303731,-0.0419290940074843,0.0382577493005731,0.273094780239947,1.44951851575352,0.000542550812211226,0.195058766420807,0.0105169930117562,-0.0924024602531084,0.0444787633393246,0.359042456833498,0.0346873068156185,4.14868282826437e-25
"30880_irnt","C50",1.36723072555344,0.000136738473624243,0.16033017803256,0.0196340807168492,0.104604725734001,0.029427077065817,-0.0125307490412666,0.0197236799099005,0.525223014356247,1.02422482499515,0.0853954554421715,0.010068290516643,0.00347481529092554,-0.008621088114246,0.0387635492841017,0.609871864062835,0.150452455606681,5.04385941549153e-05
"30880_irnt","30730_irnt",1.28067969226087,0.000162922895676165,0.165691639989647,0.0184954801960053,0.118960547983,0.0146686378023663,0.0775270474012594,0.0565357439137055,0.170283760830792,1.42176391837044,0.000113592723694826,0.171226841934434,0.0142010055263907,0.120925263834454,0.0222063861071006,0.139601177018203,0.0361513713881888,0.000112659118107032
"30880_irnt","30650_irnt",1.37618539828321,0.000130221463511988,0.160821020696336,0.0199179763959093,0.0996990733599392,0.0233007004903949,0.142774994898782,0.0544659646032157,0.00875792821787908,1.17888855233616,0.000127521788032723,0.160689119800357,0.0144460130429034,-0.0236605623450505,0.0854728568785148,0.170301621874771,0.0303556309611387,2.02075184977893e-08
"30880_irnt","V_MENTAL_BEHAV",1.36699160236727,0.000136725987249659,0.160570858001237,0.0199533122500064,0.113229717243309,0.0338756590100926,0.00570215333509197,0.0144323771968948,0.69277312306337,1.00688917560336,0.141832665501551,0.00617821723721179,0.00269602916831159,-0.0104968770544309,0.0309392316343437,0.534825909958997,0.136263045325855,8.67470395982579e-05
"30880_irnt","K51",1.36692273063828,0.000137169741417218,0.160037183310862,0.0197421101847444,0.0958300552178491,0.0394710230915664,-0.0252271987259263,0.0268236324694402,0.346969322997587,1.00448303390074,0.0981781056624273,0.00759499415652763,0.00194625572267918,0.00968703680936355,0.0304726791319536,0.676641871994747,0.227466096171359,0.00293281613428788
"30880_irnt","C3_SKIN",1.36743691214479,0.000136728129037409,0.162088141924621,0.0192558909350541,0.114503753149427,0.0341969644454104,0.00813190360297726,0.0226353936359501,0.719403500200446,1.10251524348333,1.40250608457648e-05,0.0187643482135426,0.00495313654754976,0.065051417073519,0.120885573322954,-0.277237809106914,0.0676862419216764,4.20485017925637e-05
"30880_irnt","30770_irnt",1.3729448729489,0.000132076371978027,0.159440536845203,0.0179142965425846,0.0812264367246748,0.042906648401469,-0.0468652898561067,0.283819375744167,0.868846662414916,1.34671323738246,0.000199792640614858,0.260390148121375,0.017719256198035,0.119639726347665,0.0289423108729883,-0.190835488549028,0.0450267516924438,2.25249724080291e-05
"30880_irnt","5983_irnt",1.37242391860833,0.000131690324081716,0.161507113022429,0.0200675519394625,0.171235734413557,0.06681340034883,-0.0422995488984337,0.0933485450465969,0.650451102496196,1.04261986843654,0.142295362970331,0.0390939624200688,0.0359160431957138,0.206491870901931,0.160121928402162,-0.398593990390116,0.206293042457007,0.0533380706033441
"30880_irnt","30700_irnt",1.36928447443618,0.000138132056471304,0.118429239992825,0.034707239996811,0.106231886483981,0.0198846237563687,-0.324607982793536,0.328829058902277,0.323562584338591,1.32160183443186,0.000178860269324601,0.220175845882526,0.0342303638346333,0.112188855659599,0.0252302570825415,0.351847181136313,0.130728753406654,0.00711466028251785
"30880_irnt","30760_irnt",1.38493303496133,0.000125394395015374,0.158376562287336,0.017635569217166,0.0605534459609611,0.032151809951739,-0.120968497621651,0.113083293305573,0.284741231810483,1.40193336879853,0.000177149648866173,0.192725943935567,0.0182529723415778,-0.10061544980477,0.0413092086343256,-0.205923168094047,0.0311231294829926,3.68044112975514e-11
"30880_irnt","3148_irnt",1.3684298406655,0.000134825140915685,0.161982101068168,0.0190455348067519,0.106424709882147,0.0245871230882085,0.12391165908624,0.0810092922910612,0.126116241528748,1.34022333558327,8.72078958844995e-05,0.286998233026455,0.0295897331614182,-0.138385155805311,0.0719406682894131,0.0963847827627667,0.0262336274272153,0.000238695935437711
"30880_irnt","30180_irnt",1.38029777379475,0.000130368109578435,0.158193318146542,0.0205389291108674,0.0690859968859566,0.0307103793404442,-0.0349659916696825,0.0580665089527847,0.547060043309712,1.29303069380104,0.000120082105382062,0.169589096906733,0.0115033761291314,0.0693285618829668,0.0357599941117667,0.189023504535256,0.0270614653511743,2.84918289618297e-12
"30880_irnt","30750_irnt",1.37081391600039,0.000136277057243547,0.160915328584292,0.0177060386674215,0.0978778032822127,0.0186393195070246,0.123291264334808,0.0912150552636004,0.176485781250226,1.32737244006702,0.000143754561551104,0.209501537867852,0.0191945398041523,0.102668260228655,0.030276358464164,0.093396719872452,0.0396271392175725,0.0184288154743359
"30880_irnt","30710_irnt",1.36641979730438,0.000138493459458626,0.151293657391139,0.0154697795295902,0.0997878865601411,0.0196376760623533,0.0537085452672048,0.112960313650053,0.634456396041891,1.36381998654266,0.000169371442314909,0.145007039209319,0.0135291863764731,0.0994835133693769,0.0307840874255051,0.22404900132002,0.0684199649408522,0.00105806294762511
"30880_irnt","20002_1111",1.37805950769265,0.000132187493354078,0.158961253055831,0.0200814450017137,0.113949365608789,0.0295431902829045,0.0385337663481548,0.0615285990779623,0.531135189133212,1.1471663502733,7.56275983650043e-05,0.049050211373356,0.00628094920271497,0.0678259954178223,0.0166099508329357,0.098224770633986,0.311280326447642,0.752343451161223
"30880_irnt","20002_1223",1.37713224465836,0.000132680521162415,0.16087978305286,0.0197278625348222,0.10707746747066,0.0132346393063136,0.060610634961771,0.023844792304485,0.0110257566938689,1.03682216850246,0.0229682608176387,0.00135928615208215,0.00289670561706975,-0.024022953299101,0.0290391384190462,-0.358435403921413,0.277444796943215,0.196386196650112
"30880_irnt","30870_irnt",1.3706347077626,0.00013283769230467,0.157706456104151,0.0183438744525806,0.0689687680391417,0.0299618522908888,0.12693528467584,0.0636456037621246,0.0461075134961435,1.34912143581229,0.00014969400469994,0.156732146139362,0.0142057064505591,0.113150700135872,0.0245311959405297,0.209675211176689,0.037932744752425,3.24730381685595e-08
"30880_irnt","30780_irnt",1.3844002891416,0.000128665351519269,0.15667677395284,0.0190446222576257,0.0809839864709867,0.0254362868216747,-0.108145435781173,0.0537922572713719,0.0443859574874077,1.20242456662113,4.23658672226851e-05,0.103162839467447,0.0131749672471832,-0.0660051037695218,0.0391695175514712,-0.220576908461336,0.0338199896494191,6.9335862493433e-11
"30880_irnt","I25",1.36725385928624,0.000136932388844161,0.160551123773538,0.0187295030752313,0.122859655139655,0.0218980313907408,0.0948213498421163,0.0365268478655452,0.00943337059200505,1.09501020654883,6.59766593840211e-05,0.0184136476162636,0.00308131690604696,-0.0576047210589491,0.0345757218551602,0.373842952591306,0.11020716773517,0.00069337948607243
"30880_irnt","C_PANCREAS",1.36770483236112,0.000136554561092427,0.160237984344636,0.0192927470310524,0.115304429042272,0.0173933936378544,0.00736298079692952,0.0180362490562059,0.683103081367267,0.986705943029618,0.038947705542407,1.02985372919619e-07,1.57538133142698e-05,-0.00903171742596912,0.0184209791513126,-0.00889092759119041,0.0805152569058255,0.912072028326653
"30880_irnt","20002_1466",1.3772337894775,0.000132455655459342,0.156311289917066,0.022131007765918,0.10714018520736,0.0241099076463174,0.332393743299504,0.0149762457528439,3.86155823102769e-109,1.03795643531204,4.79195971435507e-05,8.7931535195989e-08,1.80190798461748e-05,0.0186487423552263,0.0252306159431364,0.803790932325477,0.332876195918112,0.0157488522137929
"30880_irnt","20023_irnt",1.37104376923061,0.000130930142441508,0.160594956186748,0.0205254665033262,0.125454185077598,0.0191609870881799,0.0258377981916371,0.0395156120237478,0.51320004795227,1.18523370462198,0.000531324110004312,0.0777952720196057,0.00373030473282845,-0.0823072396256206,0.0225599383035993,0.067307768121166,0.074431646414484,0.365841828928619
"30880_irnt","50_irnt",1.37643883604152,0.000131176204858138,0.15714999298232,0.0182966504955922,0.116100895126451,0.0174723972165034,-0.2521149444255,0.106306304142877,0.0177117430750953,1.49999764260497,0.000309087823600465,0.572199618248162,0.032383594774693,-0.10395682037964,0.0429487066302911,0.0828735384060109,0.015938940297145,1.99891546439962e-07
"30880_irnt","30000_irnt",1.37170678165796,0.000131897663911555,0.158881494108221,0.0177098092188089,0.0995602197287596,0.0212126302174029,0.0574090943305428,0.15742675085757,0.715356422168154,1.35918734853181,0.000191578540049301,0.201503751575084,0.0143374415862238,0.0957464524404129,0.0384519265855744,0.126241171767687,0.0372087812920467,0.00069187433771876
"30880_irnt","20002_1065",1.37708939564336,0.000132765685944472,0.156885588467839,0.0179528185042527,0.0803620210192571,0.0312006772918989,0.107968551830422,0.0880438455020581,0.220084160298108,1.20836507946478,0.000370161728556875,0.132650087748315,0.0083464056572479,0.0938179589978475,0.025178944930149,0.230514747651127,0.108493809587928,0.0336132308258785
"30880_irnt","4079_irnt",1.37896463953179,0.00012655181497037,0.158631767482191,0.0180141499878397,0.096082418149154,0.0224939181549599,0.122321309971095,0.100874748482861,0.2252805517958,1.24412107219712,0.000346518266775084,0.148244350401094,0.0118653338674311,0.0794412081826238,0.0378116214697643,0.166753834027129,0.106678014450326,0.118017106391881
"30880_irnt","20116_0",1.3784091030301,0.000130667483860166,0.159096523998238,0.019101624175045,0.111470818829461,0.0211301496674158,0.0147403623114979,0.0485577767193925,0.761460562323116,1.15707633605918,0.000695618774641738,0.109634055212391,0.00643148007928461,0.0620977974528604,0.0353674426924363,-0.203265751732007,0.0514933627323032,7.89990438303974e-05
"30880_irnt","3062_irnt",1.3773963377664,0.000133306952610777,0.158198870083352,0.0183751529900113,0.12705630491745,0.0186725745627925,-0.135972119737871,0.112344709176242,0.226159296885761,1.38211350130171,0.000356546827897897,0.221818320676948,0.0144784405822298,-0.109840363362326,0.0322680861841682,0.0290388885635679,0.071460793492338,0.68447727782952
"30880_irnt","2178",1.37431208360774,0.000133086200248361,0.155800013950148,0.0185572974511364,0.0761622289748929,0.0363136472861958,0.0418831952892175,0.0285194411914307,0.141945654681548,1.23326301215591,0.000707035550612139,0.0943843331211441,0.00526391421712728,-0.0706049474944561,0.0304535778600258,0.397934170922097,0.0414303263115667,7.62313617091553e-22
"30880_irnt","23105_irnt",1.38504668440517,0.000127334293453832,0.14686988265661,0.0225466994026185,0.104060644743576,0.0182347166690434,-0.173807528877379,0.126194950695544,0.168421417385339,1.49999781087499,0.000381795165848341,0.308349780914362,0.0176363394700488,0.121905884713476,0.030940050014839,0.174798133080731,0.029713662822472,4.03498362202073e-09
"30880_irnt","23106_irnt",1.37001618227781,0.000133240575256587,0.153513928630982,0.0222415568276907,0.0954940573705462,0.0228249641173447,0.14539747820098,0.141201975158799,0.303144855097846,1.47304183107548,0.000429291477276061,0.287709091939733,0.0176293551884725,-0.0518871497797828,0.0780689391774711,-0.166873324814656,0.0349952955328372,1.85648528580401e-06
"30880_irnt","21001_irnt",1.37588426166761,0.000128949427072958,0.144028132415285,0.0209758205937182,0.0688770546012857,0.0362213143302095,-0.100464122648329,0.0759026497171829,0.185638659227948,1.48257293115933,0.000570447487827065,0.264324374072602,0.0117064264056023,-0.0512012994068325,0.0464008471074358,0.317878009139328,0.0307601646108739,4.94129497631893e-25
"30880_irnt","6138_1",1.36592873075586,0.000133374781876482,0.162696379277582,0.0192927494348564,0.0885803886063613,0.0307479490155305,-0.00303007137827344,0.0388914972947511,0.937898932469746,1.35010439375713,0.000774186840968829,0.177524190819356,0.00912238328928364,0.082698534425345,0.041046221256785,-0.213626758193094,0.0376750270989707,1.42590715837417e-08
"30880_irnt","23099_irnt",1.3574171684656,0.000140837845247021,0.145673706144027,0.02011081570335,0.0381332251954997,0.029405919725874,-0.0969523436704574,0.0745073282725829,0.193174352678213,1.47995119675767,0.000550390059694109,0.229841602316546,0.0127760034577584,0.0947034513542944,0.0430062566843757,0.329905495417317,0.0341425203369944,4.34691702496463e-22
"30890_irnt","30880_irnt",1.13935087519225,0.000235621368390136,0.0719860221039205,0.0105458403134267,0.082552383128624,0.0399878169112118,-0.0993128441204144,0.153941285751446,0.518839987334386,1.38371707679144,0.000129126137017347,0.158880942082623,0.0188239334625901,0.123291369216151,0.0217754623490128,-0.036081892500984,0.0931668147523696,0.698546955954056
"30890_irnt","30690_irnt",1.13445307357118,0.000236837725137076,0.0664888023397838,0.00959230839463336,0.10132948779631,0.0244387896215493,-0.0581091070240063,0.0509323417166879,0.253908284302725,1.17100862502473,7.86329163988479e-05,0.116193583007979,0.0116164067062925,0.0914696920460751,0.017806020965685,-0.230291652535934,0.0306000396544277,5.23739368677145e-14
"30890_irnt","30810_irnt",1.14014324914698,0.000238203008074389,0.0713674320772514,0.0100169259575536,0.0922910207694411,0.0310319255623116,0.137096951511734,0.0908647046465776,0.131349098588101,1.19799474132292,0.000135838829958433,0.101860726801975,0.00931661245163521,-0.0983288712250759,0.02355379893404,0.0584233389280609,0.0636471900173013,0.358658197809868
"30890_irnt","30850_irnt",1.14050511596746,0.000233860689608841,0.069548238137431,0.00961243643559469,0.0852139285952092,0.0373491383991015,-0.0144405012585642,0.109589597496023,0.895167082284903,1.13136595880992,0.000104856281968968,0.0665400684034084,0.00617940905926767,-0.0723683525509374,0.0301638939438742,0.287076177707133,0.0430548812309979,2.59878341068748e-11
"30890_irnt","30680_irnt",1.13484688102257,0.000239432342927388,0.0740565247466513,0.0108023017034115,0.0681262397852416,0.0466012532025546,0.0717101559632535,0.0832979245041692,0.389299914375947,1.19169665261601,0.000133917350833106,0.122485081029275,0.00927835020656128,0.085236975085285,0.0258263165079424,-0.15311619282365,0.0347800564360974,1.07053236107396e-05
"30890_irnt","30600_irnt",1.13633890758435,0.000234035422979428,0.0699144306096963,0.00989559082002125,0.104030871611844,0.0251441832654146,0.0071176730166462,0.118604774669826,0.952146323885322,1.25031765453395,0.00017280124095683,0.124079193119784,0.00881457070871056,0.111455762995774,0.0315351844216818,-0.146301955498425,0.0533662690542701,0.00611651906145759
"30890_irnt","884",1.14575982194471,0.000171974039580633,0.0662087934867981,0.00989367302276342,0.116353036621887,0.0284774581045969,0.0837925691398197,0.0519735636723593,0.106915119646024,1.10735009760975,0.00039867142773545,0.0337003524304344,0.00596707221903252,-0.0631951716499083,0.040478662740537,0.363846082055248,0.235745325473116,0.122737099956742
"30890_irnt","20127_irnt",1.13492185466081,0.000230859504173892,0.0735039964785384,0.0109251523550641,0.0704004218362468,0.0373587733066651,0.0893258937551741,0.0683604007054182,0.191317808745677,1.15102080750693,0.000596474113347856,0.126957688917485,0.0123408571062839,0.0387866673865367,0.0800613577784075,-0.113486522439218,0.045655982584908,0.0129301315556328
"30890_irnt","1200",1.14256266313253,0.000231780472517718,0.0721507896612186,0.0100694297983196,0.082466655010922,0.0359697104267942,-0.0108178884644033,0.0982816145347252,0.912353608713869,1.13792893395745,0.000528349233413476,0.0625207568891609,0.00481661555899754,-0.0548303459539399,0.0309456589283821,0.046140012208676,0.109613608630005,0.673803826719473
"30890_irnt","1558",1.13565909499066,0.000234588432200509,0.0713290423544641,0.00956415573740336,0.0855353354188209,0.0307963289093308,-0.0656071413660347,0.0784930591986036,0.403248484540158,1.22386765794905,0.000472297214653478,0.0741060288635398,0.00765583025936176,0.0739428697835661,0.0469542016191852,-0.193048684878016,0.0838059496880567,0.0212496007452294
"30890_irnt","1468_4",1.14474099874838,0.00022729720767972,0.074470547062369,0.0111496516571081,0.0573529458592172,0.0536241654862489,0.0901182375740252,0.0484510256585172,0.0628874828795119,1.14233589839035,0.000443849359602674,0.0408322094837794,0.00714524814655786,-0.043764762385639,0.0877562864823209,-0.134294725802039,0.0860688358797464,0.118684828792957
"30890_irnt","1458",1.14042261364705,0.000234579106741083,0.072796024409407,0.0105498477604956,0.083337247193164,0.0309608366560981,0.0693219348770825,0.062955792550025,0.270844070118326,1.16861902122959,0.000401352396157546,0.0468370468888977,0.00516947802724984,0.0638807588250408,0.0356933271150037,-0.0260262880299303,0.111794160757777,0.815912493716328
"30890_irnt","30860_irnt",1.14210762840472,0.000230088882840343,0.0734038063469076,0.0109837632908096,0.0727501073429556,0.0297567885411271,-0.163599540332882,0.0984089882699079,0.0964235624918295,1.23020267821964,0.000193018691088468,0.165928936594027,0.0130102601703693,0.0796394277302762,0.0288391197731233,0.0651731080294492,0.052517292156503,0.214611738798374
"30890_irnt","II_NEOPLASM",1.13480322094718,0.000236509171627084,0.0730630047029621,0.0101516899360356,0.0696234637924963,0.0385824345028421,-0.0288473130606924,0.0415472328600081,0.487477954415518,1.04414619872798,0.156129610271762,0.0128864151323597,0.00239172417302939,0.000180709856867544,0.0349797611257767,0.318780317614988,0.0768264491423496,3.33411380671008e-05
"30890_irnt","30160",1.13323869574537,0.000244051906575458,0.0715973347411894,0.00992097518547778,0.0934241925792584,0.0311881509477207,-0.075026952701392,0.0519968062915983,0.149044520333207,1.14202197402141,4.84108444684139e-05,0.0194791581282249,0.00289472666568966,-0.052725151192691,0.0184292775752249,0.112975214867472,0.0863093535298139,0.190548985909192
"30890_irnt","30620_irnt",1.13806691728677,0.000232041548988975,0.0710127076247873,0.00987920288069721,0.0884669688620396,0.0321368689091121,-0.186563118064485,0.122610792318447,0.128112330255929,1.24510882255448,0.000132668281493746,0.124360946078077,0.0116625286432894,0.0844473691327015,0.02869669494476,-0.00103319923160137,0.193057820075889,0.995729933241626
"30890_irnt","30130_irnt",1.13295080313719,0.000244540288394978,0.0760246546626413,0.0133114877545089,0.0514390863214365,0.113179275150698,-0.224747408643867,0.10885528927082,0.0389567065677967,1.28883412981041,0.000117526281029947,0.196512541359273,0.0161878084331296,0.0941987139499461,0.0215223205201103,-0.000892627409976929,0.0370985913806699,0.980803990442755
"30890_irnt","30250_irnt",1.14181549686785,0.000225836430049822,0.0733804678741318,0.0104702434229317,0.0757955210851047,0.0339227708846414,-0.279863493399499,0.0958756592263065,0.00351127507900837,1.3824179357837,0.000149025763795395,0.186496504409935,0.0177124776501452,0.109306345739583,0.0180359344237461,-0.0550411986252808,0.0267273396212844,0.0394598201243131
